Date,Region_Vector,Aboard,Fatalities,Survives,Time_Vector,Category_Vector,Summary_Vector
10/10/1946,"[0, 0, 0, 0, 0, 0, 1]",16.0,16.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
10/17/1946,"[1, 0, 0, 0, 0, 0, 0]",13.0,13.0,0,"[0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
10/17/1946,"[0, 0, 0, 0, 0, 1, 0]",11.0,11.0,0,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
10/23/1946,"[0, 0, 0, 0, 0, 0, 1]",24.0,1.0,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0]"
11/1/1946,"[0, 1, 0, 0, 0, 0, 0]",27.0,23.0,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
11/5/1946,"[0, 0, 0, 0, 0, 1, 0]",26.0,13.0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
11/11/1946,"[1, 0, 0, 0, 0, 0, 0]",20.0,2.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
11/13/1946,"[1, 0, 0, 0, 0, 0, 0]",11.0,11.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
11/13/1946,"[1, 0, 0, 0, 0, 0, 0]",15.0,15.0,0,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0]"
11/14/1946,"[0, 1, 0, 0, 0, 0, 0]",26.0,26.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
11/16/1946,"[0, 0, 1, 0, 0, 0, 0]",23.0,23.0,0,"[0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
11/26/1946,"[0, 0, 0, 1, 0, 0, 0]",22.0,22.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
11/30/1946,"[1, 0, 0, 0, 0, 0, 0]",18.0,5.0,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
12/4/1946,"[0, 0, 0, 0, 0, 1, 0]",24.0,24.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
12/10/1946,"[0, 0, 0, 0, 0, 1, 0]",24.0,24.0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
12/10/1946,"[1, 0, 0, 0, 0, 0, 0]",32.0,32.0,0,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
12/14/1946,"[0, 0, 0, 0, 0, 1, 0]",14.0,12.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
12/17/1946,"[0, 0, 1, 0, 0, 0, 0]",7.0,7.0,0,"[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
12/23/1946,"[1, 0, 0, 0, 0, 0, 0]",21.0,21.0,0,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0]"
12/24/1946,"[1, 0, 0, 0, 0, 0, 0]",12.0,12.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
12/25/1946,"[0, 0, 0, 0, 0, 1, 0]",34.0,13.0,1,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0]"
12/25/1946,"[0, 0, 0, 0, 0, 1, 0]",30.0,20.0,1,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0]"
12/25/1946,"[0, 0, 0, 0, 0, 1, 0]",11.0,11.0,0,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0]"
12/28/1946,"[1, 0, 0, 0, 0, 0, 0]",2.0,2.0,0,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
12/28/1946,"[0, 1, 0, 0, 0, 0, 0]",23.0,13.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
12/28/1946,"[1, 0, 0, 0, 0, 0, 0]",21.0,2.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
1/3/1947,"[1, 0, 0, 0, 0, 0, 0]",14.0,11.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
1/5/1947,"[0, 0, 0, 0, 0, 1, 0]",43.0,43.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
1/5/1947,"[1, 0, 0, 0, 0, 0, 0]",23.0,3.0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
1/11/1947,"[0, 1, 0, 0, 0, 0, 0]",16.0,8.0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
1/11/1947,"[0, 0, 0, 0, 0, 1, 0]",42.0,7.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
1/12/1947,"[1, 0, 0, 0, 0, 0, 0]",19.0,18.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
1/14/1947,"[1, 0, 0, 0, 0, 0, 0]",21.0,21.0,0,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
1/22/1947,"[1, 0, 0, 0, 0, 0, 0]",17.0,17.0,0,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
1/25/1947,"[0, 1, 0, 0, 0, 0, 0]",23.0,12.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
1/25/1947,"[0, 0, 0, 0, 0, 1, 0]",19.0,19.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
1/25/1947,"[0, 0, 0, 1, 0, 0, 0]",4.0,4.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
1/26/1947,"[0, 1, 0, 0, 0, 0, 0]",22.0,22.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
1/28/1947,"[0, 0, 0, 0, 0, 1, 0]",26.0,25.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
2/1/1947,"[0, 1, 0, 0, 0, 0, 0]",20.0,19.0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
2/5/1947,"[1, 0, 0, 0, 0, 0, 0]",3.0,1.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
2/6/1947,"[0, 1, 0, 0, 0, 0, 0]",11.0,11.0,0,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0]"
2/14/1947,"[1, 0, 0, 0, 0, 0, 0]",2.0,2.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
2/15/1947,"[1, 0, 0, 0, 0, 0, 0]",53.0,53.0,0,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0]"
2/15/1947,"[0, 1, 0, 0, 0, 0, 0]",16.0,16.0,0,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
2/21/1947,"[0, 0, 0, 0, 0, 1, 0]",21.0,21.0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
2/26/1947,"[0, 0, 1, 0, 0, 0, 0]",12.0,12.0,0,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
3/5/1947,"[1, 0, 0, 0, 0, 0, 0]",23.0,23.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
3/8/1947,"[0, 1, 0, 0, 0, 0, 0]",13.0,13.0,0,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
3/8/1947,"[1, 0, 0, 0, 0, 0, 0]",9.0,9.0,0,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
3/14/1947,"[0, 1, 0, 0, 0, 0, 0]",23.0,23.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
3/17/1947,"[1, 0, 0, 0, 0, 0, 0]",8.0,8.0,0,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
3/18/1947,"[0, 0, 0, 0, 0, 1, 0]",15.0,11.0,1,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
4/8/1947,"[1, 0, 0, 0, 0, 0, 0]",27.0,27.0,0,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
4/13/1947,"[0, 0, 0, 0, 0, 0, 1]",15.0,6.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
4/22/1947,"[1, 0, 0, 0, 0, 0, 0]",10.0,10.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
4/28/1947,"[1, 0, 0, 0, 0, 0, 0]",15.0,15.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
5/4/1947,"[0, 0, 0, 1, 0, 0, 0]",11.0,11.0,0,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
5/11/1947,"[1, 0, 0, 0, 0, 0, 0]",4.0,4.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
5/16/1947,"[0, 0, 0, 0, 0, 1, 0]",22.0,22.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
5/29/1947,"[1, 0, 0, 0, 0, 0, 0]",48.0,43.0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
5/29/1947,"[0, 0, 0, 0, 0, 1, 0]",40.0,40.0,0,"[0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
5/29/1947,"[0, 1, 0, 0, 0, 0, 0]",25.0,25.0,0,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0]"
5/30/1947,"[1, 0, 0, 0, 0, 0, 0]",53.0,53.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
6/4/1947,"[0, 1, 0, 0, 0, 0, 0]",2.0,2.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
6/11/1947,"[1, 0, 0, 0, 0, 0, 0]",18.0,5.0,1,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0]"
6/13/1947,"[1, 0, 0, 0, 0, 0, 0]",50.0,50.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
6/19/1947,"[0, 0, 0, 0, 0, 1, 0]",36.0,14.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
6/21/1947,"[0, 0, 0, 1, 0, 0, 0]",29.0,8.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
7/1/1947,"[0, 0, 0, 1, 0, 0, 0]",13.0,13.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
7/13/1947,"[1, 0, 0, 0, 0, 0, 0]",36.0,14.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
7/15/1947,"[0, 1, 0, 0, 0, 0, 0]",19.0,1.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
7/16/1947,"[0, 0, 0, 0, 0, 1, 0]",6.0,6.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
7/25/1947,"[1, 0, 0, 0, 0, 0, 0]",6.0,2.0,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0]"
7/31/1947,"[0, 0, 0, 0, 0, 1, 0]",26.0,26.0,0,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
8/2/1947,"[1, 0, 0, 0, 0, 0, 0]",11.0,11.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
8/6/1947,"[0, 0, 1, 0, 0, 0, 0]",20.0,20.0,0,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
8/8/1947,"[1, 0, 0, 0, 0, 0, 0]",5.0,3.0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
8/9/1947,"[0, 1, 0, 0, 0, 0, 0]",5.0,1.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
8/13/1947,"[0, 1, 0, 0, 0, 0, 0]",8.0,3.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
8/21/1947,"[1, 0, 0, 0, 0, 0, 0]",3.0,3.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
8/23/1947,"[0, 0, 0, 1, 0, 0, 0]",26.0,10.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
8/28/1947,"[0, 1, 0, 0, 0, 0, 0]",35.0,35.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
10/8/1947,"[1, 0, 0, 0, 0, 0, 0]",54.0,0.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
10/14/1947,"[0, 0, 0, 1, 0, 0, 0]",69.0,0.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
10/16/1947,"[0, 1, 0, 0, 0, 0, 0]",43.0,41.0,1,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
10/16/1947,"[1, 0, 0, 0, 0, 0, 0]",3.0,3.0,0,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
10/24/1947,"[1, 0, 0, 0, 0, 0, 0]",53.0,53.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
10/26/1947,"[0, 1, 0, 0, 0, 0, 0]",44.0,44.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
10/26/1947,"[1, 0, 0, 0, 0, 0, 0]",18.0,18.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
10/31/1947,"[0, 0, 0, 0, 0, 1, 0]",25.0,25.0,0,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
11/2/1947,"[0, 0, 0, 0, 0, 1, 0]",5.0,5.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
11/11/1947,"[1, 0, 0, 0, 0, 0, 0]",25.0,0.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
11/13/1947,"[0, 1, 0, 0, 0, 0, 0]",2.0,2.0,0,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
11/18/1947,"[1, 0, 0, 0, 0, 0, 0]",5.0,5.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
11/18/1947,"[0, 1, 0, 0, 0, 0, 0]",25.0,20.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
11/21/1947,"[0, 1, 0, 0, 0, 0, 0]",26.0,13.0,1,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0]"
11/27/1947,"[0, 0, 0, 1, 0, 0, 0]",3.0,2.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
11/27/1947,"[1, 0, 0, 0, 0, 0, 0]",13.0,13.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
11/27/1947,"[0, 0, 0, 1, 0, 0, 0]",22.0,22.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
11/28/1947,"[0, 1, 0, 0, 0, 0, 0]",20.0,20.0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
11/30/1947,"[1, 0, 0, 0, 0, 0, 0]",28.0,8.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
12/10/1947,"[0, 0, 0, 1, 0, 0, 0]",29.0,23.0,1,"[0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
12/11/1947,"[1, 0, 0, 0, 0, 0, 0]",20.0,20.0,0,"[0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
12/18/1947,"[0, 0, 0, 0, 0, 1, 0]",25.0,9.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
12/23/1947,"[0, 0, 0, 0, 0, 1, 0]",30.0,25.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
12/27/1947,"[0, 0, 0, 0, 0, 1, 0]",23.0,23.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
12/28/1947,"[1, 0, 0, 0, 0, 0, 0]",10.0,5.0,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
1/6/1948,"[0, 1, 0, 0, 0, 0, 0]",16.0,16.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
1/6/1948,"[0, 1, 0, 0, 0, 0, 0]",18.0,1.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
1/7/1948,"[1, 0, 0, 0, 0, 0, 0]",27.0,18.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
1/8/1948,"[0, 0, 0, 0, 0, 0, 1]",9.0,9.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
1/11/1948,"[0, 0, 0, 1, 0, 0, 0]",32.0,32.0,0,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0]"
1/13/1948,"[1, 0, 0, 0, 0, 0, 0]",9.0,5.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
1/20/1948,"[0, 0, 0, 0, 0, 1, 0]",54.0,11.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
1/28/1948,"[1, 0, 0, 0, 0, 0, 0]",32.0,32.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
1/30/1948,"[0, 0, 0, 1, 0, 0, 0]",31.0,31.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0]"
2/7/1948,"[1, 0, 0, 0, 0, 0, 0]",69.0,1.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
2/10/1948,"[0, 0, 0, 0, 0, 1, 0]",19.0,19.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
2/12/1948,"[0, 1, 0, 0, 0, 0, 0]",21.0,12.0,1,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0]"
2/20/1948,"[0, 1, 0, 0, 0, 0, 0]",10.0,7.0,1,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0]"
2/21/1948,"[0, 1, 0, 0, 0, 0, 0]",14.0,14.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
2/23/1948,"[0, 0, 0, 0, 0, 1, 0]",12.0,12.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
2/25/1948,"[1, 0, 0, 0, 0, 0, 0]",2.0,2.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
2/27/1948,"[1, 0, 0, 0, 0, 0, 0]",26.0,23.0,1,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
3/2/1948,"[0, 1, 0, 0, 0, 0, 0]",4.0,4.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
3/2/1948,"[0, 1, 0, 0, 0, 0, 0]",22.0,20.0,1,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0]"
3/7/1948,"[0, 1, 0, 0, 0, 0, 0]",4.0,4.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
3/10/1948,"[1, 0, 0, 0, 0, 0, 0]",13.0,12.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
3/12/1948,"[1, 0, 0, 0, 0, 0, 0]",30.0,30.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
3/13/1948,"[1, 0, 0, 0, 0, 0, 0]",6.0,6.0,0,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
3/15/1948,"[1, 0, 0, 0, 0, 0, 0]",14.0,14.0,0,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
3/27/1948,"[0, 1, 0, 0, 0, 0, 0]",19.0,19.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
4/5/1948,"[0, 1, 0, 0, 0, 0, 0]",14.0,14.0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
4/15/1948,"[0, 1, 0, 0, 0, 0, 0]",31.0,30.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
4/18/1948,"[0, 0, 0, 1, 0, 0, 0]",37.0,37.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
4/24/1948,"[0, 0, 1, 0, 0, 0, 0]",29.0,28.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
5/13/1948,"[0, 1, 0, 0, 0, 0, 0]",4.0,4.0,0,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0]"
5/13/1948,"[0, 0, 0, 1, 0, 0, 0]",32.0,31.0,1,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0]"
5/15/1948,"[0, 0, 0, 0, 0, 0, 1]",13.0,13.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
